ANIO;COLOR;COMBUSTIBLE;COMUNA;CONDICION;KILOMETROS;MARCA;PRECIO_NORMAL;PUERTAS;REGION;TIPO_AVISO;TIPO_CATEGORIA;TIPO_DIRECCION;TIPO_VEHICULO;TRANSMISION;VERSION;VISITAS;AIRBAG_ACOMP;AIRBAG_CONDUC;AIRBAG_CORTINA;AIRBAG_LAT;AIRBAG_TRAS;ALARMA;CIERRE_AUT_MOV;FRENOS_ABS;ISOFIX;AIRE_ACON;BLUETOOTH;CNTRL_VEL_CRUCERO;GPS;MANOS_LIBRES
2009;PLATEADO;DIESEL;MELIPILLA;USADO;171000;SSANGYONG;6390000;5 o MAS;RM;PARTICULAR;MONOVOLUMEN;HIDRAULICA;;MANUAL;REXTON;28;SI;SI;SI;SI;SI;SI;SI;NO;SI;NO;SI;SI;SI;SI
2015;OTRO;DIESEL;SANTIAGO;USADO;73948;CITROEN;6050000;3;RM;PARTICULAR;UTILITARIO;MECANICA;;MANUAL;BERLINGO;24;SI;SI;SI;SI;SI;SI;SI;NO;SI;NO;SI;SI;SI;SI
2013;BLANCO;BENCINA;SANTIAGO;USADO;117000;SAMSUNG;3900000;4;RM;PARTICULAR;SEDAN;HIDRAULICA;;AUTOMATICA;SM3;15;SI;SI;SI;SI;SI;SI;SI;SI;SI;NO;SI;SI;SI;SI
2011;OTRO;BENCINA;SANTIAGO;USADO;35000;SUZUKI;2400000;5 o MAS;RM;PARTICULAR;HATCHBACK;MECANICA;;MANUAL;ALTO;23;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI
2017;NEGRO;DIESEL;SANTIAGO;USADO;23000;VOLKSWAGEN;10000000;4;RM;PARTICULAR;SEDAN;ASISTIDA;;MANUAL;BORA;34;SI;SI;SI;SI;SI;SI;SI;NO;NO;NO;SI;NO;SI;SI
2015;OTRO;DIESEL;CANETE;USADO;44000;TOYOTA;12700000;4;VIII REGION;PARTICULAR;PICK UP;HIDRAULICA;;MANUAL;HILUX;30;SI;SI;SI;SI;SI;SI;SI;NO;SI;NO;SI;SI;SI;SI
2015;OTRO;BENCINA;CHIGUAYANTE;USADO;40000;SSANGYONG;7900000;5 o MAS;VIII REGION;PARTICULAR;FAMILIAR;MECANICA;;MANUAL;KORANDO;31;SI;SI;SI;SI;SI;SI;SI;NO;SI;NO;SI;SI;SI;SI
2011;OTRO;BENCINA;VALPARAISO;USADO;130000;SAMSUNG;7000000;4;V REGION;PARTICULAR;SEDAN;HIDRAULICA;;AUTOMATICA;SM7;6;SI;SI;SI;SI;SI;SI;SI;NO;SI;NO;SI;SI;SI;SI
2011;GRIS;BENCINA;TOME;USADO;128000;FORD;8450000;5 o MAS;VIII REGION;PARTICULAR;MONOVOLUMEN;HIDRAULICA;;AUTOMATICA;EDGE;13;SI;SI;SI;SI;SI;SI;SI;NO;NO;NO;SI;NO;SI;SI
2011;OTRO;BENCINA;ALHUE;USADO;93000;BYD;2100000;5 o MAS;RM;PARTICULAR;HATCHBACK;ASISTIDA;;MANUAL;F0;25;SI;SI;SI;SI;SI;SI;SI;SI;SI;NO;SI;SI;SI;SI
2015;OTRO;BENCINA;SANTIAGO;USADO;43000;KIA;8500000;5 o MAS;RM;PARTICULAR;HATCHBACK;ASISTIDA;;AUTOMATICA;CERATO 5;39;SI;SI;SI;SI;SI;SI;SI;NO;SI;NO;SI;SI;SI;SI
2009;OTRO;BENCINA;SANTIAGO;USADO;180000;CITROEN;4000000;3;RM;PARTICULAR;HATCHBACK;HIDRAULICA;;MANUAL;C4;57;SI;SI;SI;SI;SI;SI;SI;NO;NO;NO;SI;NO;SI;SI
2014;BLANCO;BENCINA;SANTIAGO;USADO;85000;CHEVROLET;4100000;4;RM;PARTICULAR;SEDAN;HIDRAULICA;;MANUAL;SAIL;18;SI;SI;SI;SI;SI;SI;SI;SI;NO;SI;SI;SI;SI;SI
2011;VERDE;BENCINA;SANTIAGO;USADO;96700;JEEP;14850000;5 o MAS;RM;PARTICULAR;MONOVOLUMEN;HIDRAULICA;;AUTOMATICA;WRANGLER;47;SI;SI;SI;SI;SI;SI;SI;NO;SI;NO;SI;NO;SI;SI
2016;OTRO;BENCINA;SANTIAGO;USADO;35200;NISSAN;10700000;5 o MAS;RM;PARTICULAR;MONOVOLUMEN;ASISTIDA;;AUTOMATICA;X-TRAIL;98;SI;SI;SI;SI;SI;SI;SI;NO;NO;NO;SI;NO;SI;SI
2012;OTRO;BENCINA;TEMUCO;USADO;89500;HYUNDAI;8650000;5 o MAS;RM;PARTICULAR;MONOVOLUMEN;ASISTIDA;;AUTOMATICA;SANTA FE;38;SI;SI;SI;SI;SI;SI;SI;NO;NO;NO;SI;NO;SI;SI
2010;BLANCO;BENCINA;SANTIAGO;USADO;116000;VOLKSWAGEN;3790000;5 o MAS;RM;PARTICULAR;HATCHBACK;HIDRAULICA;;MANUAL;GOL;46;SI;SI;SI;SI;SI;SI;SI;SI;SI;NO;SI;SI;SI;SI
2011;OTRO;DIESEL;SANTIAGO;USADO;208000;NISSAN;8300000;4;RM;PARTICULAR;PICK UP;HIDRAULICA;;AUTOMATICA;NAVARA;6;SI;SI;SI;SI;SI;SI;SI;NO;SI;NO;SI;SI;SI;SI
2012;OTRO;BENCINA;QUILPUE;USADO;41000;SUZUKI;3600000;5 o MAS;V REGION;PARTICULAR;HATCHBACK;HIDRAULICA;;MANUAL;CELERIO;33;SI;SI;SI;SI;SI;SI;SI;NO;NO;SI;SI;SI;SI;SI
2018;OTRO;BENCINA;SANTIAGO;USADO;19600;MAZDA;13790000;5 o MAS;RM;PARTICULAR;HATCHBACK;ASISTIDA;;AUTOMATICA;3;23;SI;SI;SI;SI;SI;SI;SI;NO;SI;NO;SI;SI;SI;SI
2013;OTRO;DIESEL;SAN ANTONIO;USADO;113900;FIAT;12200000;4;V REGION;PARTICULAR;UTILITARIO;HIDRAULICA;;MANUAL;DUCATO;8;SI;SI;SI;SI;SI;SI;SI;NO;SI;SI;SI;SI;SI;SI
2017;OTRO;BENCINA;CONCEPCION;USADO;38000;TOYOTA;19000000;5 o MAS;VIII REGION;PARTICULAR;MONOVOLUMEN;ASISTIDA;;AUTOMATICA;4 RUNNER;40;SI;SI;SI;SI;SI;SI;SI;NO;NO;NO;SI;NO;SI;SI
2014;BLANCO;BENCINA;SANTIAGO;USADO;71000;FORD;17500000;4;RM;PARTICULAR;PICK UP;ASISTIDA;;AUTOMATICA;F-150;34;SI;SI;SI;SI;SI;SI;SI;NO;NO;NO;SI;SI;SI;SI
2012;OTRO;BENCINA;SANTIAGO;USADO;59000;JEEP;6990000;5 o MAS;RM;PARTICULAR;MONOVOLUMEN;HIDRAULICA;;AUTOMATICA;COMPASS;27;SI;SI;SI;SI;SI;SI;SI;NO;SI;NO;SI;NO;SI;SI
2012;OTRO;BENCINA;SANTIAGO;USADO;59000;JEEP;6990000;5 o MAS;RM;PARTICULAR;MONOVOLUMEN;HIDRAULICA;;AUTOMATICA;COMPASS;20;SI;SI;SI;SI;SI;SI;SI;NO;SI;NO;SI;NO;SI;SI
2013;OTRO;BENCINA;SANTIAGO;USADO;70000;SUZUKI;6900000;3;RM;PARTICULAR;MONOVOLUMEN;HIDRAULICA;;MANUAL;GRAND VITARA;45;SI;SI;SI;SI;SI;SI;SI;NO;SI;NO;SI;SI;SI;SI
2016;OTRO;BENCINA;SANTIAGO;USADO;63000;DODGE;18400000;4;RM;PARTICULAR;PICK UP;HIDRAULICA;;AUTOMATICA;RAM 1500;33;SI;SI;SI;SI;SI;SI;SI;NO;NO;NO;SI;SI;SI;SI
2016;OTRO;BENCINA;LOS ANGELES;USADO;45000;HYUNDAI;6700000;4;VIII REGION;PARTICULAR;SEDAN;HIDRAULICA;;MANUAL;ACCENT;19;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI
2011;GRIS;DIESEL;PIRQUE;USADO;175000;TOYOTA;8690000;4;RM;PARTICULAR;PICK UP;HIDRAULICA;;MANUAL;HILUX;25;SI;SI;SI;SI;SI;SI;SI;NO;SI;NO;SI;SI;SI;SI
2014;OTRO;BENCINA;SANTIAGO;USADO;71000;CHEVROLET;16900000;4;RM;PARTICULAR;PICK UP;HIDRAULICA;;AUTOMATICA;SILVERADO;38;SI;SI;SI;SI;SI;SI;SI;NO;SI;NO;SI;SI;SI;SI
2015;BLANCO;BENCINA;SANTIAGO;USADO;39700;KIA;9150000;5 o MAS;RM;PARTICULAR;HATCHBACK;HIDRAULICA;;AUTOMATICA;SOUL;14;SI;SI;SI;SI;SI;SI;SI;NO;NO;NO;SI;NO;SI;SI
2013;OTRO;BENCINA;SANTIAGO;USADO;99200;SAMSUNG;4550000;4;RM;PARTICULAR;SEDAN;ASISTIDA;;MANUAL;SM3;17;SI;SI;SI;SI;SI;SI;SI;NO;SI;NO;SI;SI;SI;SI
2012;OTRO;BENCINA;SANTIAGO;USADO;98700;NISSAN;6750000;5 o MAS;RM;PARTICULAR;HATCHBACK;HIDRAULICA;;AUTOMATICA;QASHQAI;52;SI;SI;SI;SI;SI;SI;SI;NO;NO;NO;SI;SI;SI;SI
2012;BLANCO;BENCINA;CABRERO;USADO;90000;FORD;5550000;5 o MAS;VIII REGION;PARTICULAR;MONOVOLUMEN;HIDRAULICA;;MANUAL;ECOSPORT;18;SI;SI;SI;SI;SI;SI;SI;NO;SI;NO;SI;SI;SI;SI
2006;OTRO;BENCINA;SANTIAGO;USADO;208000;RENAULT;2100000;5 o MAS;RM;PARTICULAR;HATCHBACK;HIDRAULICA;;AUTOMATICA;SCENIC;16;SI;SI;SI;SI;SI;SI;SI;NO;NO;NO;SI;SI;SI;SI
2010;OTRO;BENCINA;CONCEPCION;USADO;90000;AUDI;7500000;4;VIII REGION;PARTICULAR;SEDAN;ASISTIDA;;AUTOMATICA;A4;21;SI;SI;SI;SI;SI;SI;SI;NO;NO;NO;SI;NO;SI;SI
2016;OTRO;BENCINA;TALCA;USADO;38000;PEUGEOT;10500000;5 o MAS;VII REGION;PARTICULAR;HATCHBACK;HIDRAULICA;;AUTOMATICA;308;11;SI;SI;SI;SI;SI;SI;SI;NO;NO;NO;SI;NO;SI;SI
2015;BLANCO;BENCINA;SANTIAGO;USADO;32000;CHEVROLET;5690000;4;RM;PARTICULAR;SEDAN;ASISTIDA;;MANUAL;AVEO;13;SI;SI;SI;SI;SI;SI;SI;NO;SI;SI;SI;SI;SI;SI
2015;OTRO;BENCINA;MAULE;USADO;30400;FORD;16450000;5 o MAS;VII REGION;PARTICULAR;MONOVOLUMEN;HIDRAULICA;;AUTOMATICA;EXPLORER;29;SI;SI;SI;SI;SI;SI;SI;NO;NO;NO;SI;NO;SI;SI
2014;OTRO;DIESEL;SANTIAGO;USADO;52000;SUBARU;14850000;5 o MAS;RM;PARTICULAR;FAMILIAR;HIDRAULICA;;AUTOMATICA;OUTBACK;19;SI;SI;SI;SI;SI;SI;SI;NO;NO;NO;SI;NO;SI;SI
2017;OTRO;DIESEL;SANTIAGO;USADO;56000;MAHINDRA;13000000;5 o MAS;RM;PARTICULAR;MONOVOLUMEN;HIDRAULICA;;MANUAL;XUV 500;9;SI;SI;SI;SI;SI;SI;SI;NO;SI;NO;SI;NO;SI;SI
2013;OTRO;BENCINA;QUILICURA;USADO;88000;CHEVROLET;7900000;5 o MAS;RM;PARTICULAR;MONOVOLUMEN;ASISTIDA;;AUTOMATICA;CAPTIVA;109;SI;SI;SI;SI;SI;SI;SI;NO;NO;NO;SI;NO;SI;SI
2015;OTRO;BENCINA;LA REINA;USADO;61000;MAZDA;5200000;5 o MAS;RM;PARTICULAR;HATCHBACK;HIDRAULICA;;MANUAL;2;87;SI;SI;SI;SI;SI;SI;SI;NO;SI;NO;SI;SI;SI;SI
2008;OTRO;BENCINA;SANTIAGO;USADO;235000;MAZDA;4200000;4;RM;PARTICULAR;SEDAN;ASISTIDA;;AUTOMATICA;3;75;SI;SI;SI;SI;SI;SI;SI;NO;SI;NO;SI;SI;SI;SI
2012;OTRO;BENCINA;SANTIAGO;USADO;66000;MAZDA;4800000;5 o MAS;RM;PARTICULAR;HATCHBACK;ASISTIDA;;MANUAL;2;47;SI;SI;SI;SI;SI;SI;SI;NO;SI;NO;SI;SI;SI;SI
2016;GRIS;BENCINA;TALCA;USADO;41900;DODGE;12990000;5 o MAS;VII REGION;PARTICULAR;MONOVOLUMEN;ASISTIDA;;AUTOMATICA;JOURNEY;35;SI;SI;SI;SI;SI;SI;SI;NO;NO;NO;SI;NO;SI;SI
2011;OTRO;BENCINA;SANTIAGO;USADO;62000;MERCEDES BENZ;14000000;4;RM;PARTICULAR;SEDAN;ASISTIDA;;AUTOMATICA;E 500;21;SI;SI;SI;SI;SI;SI;SI;NO;SI;NO;SI;SI;SI;SI
2005;OTRO;BENCINA;VINA DEL MAR;USADO;165000;SUZUKI;3290000;5 o MAS;V REGION;PARTICULAR;HATCHBACK;HIDRAULICA;;MANUAL;IGNIS;20;SI;SI;SI;SI;SI;SI;SI;SI;NO;SI;SI;SI;SI;SI
2012;GRIS;DIESEL;PUERTO MONTT;USADO;125000;NISSAN;8900000;4;X REGION;PARTICULAR;PICK UP;HIDRAULICA;;MANUAL;NAVARA;8;SI;SI;SI;SI;SI;SI;SI;NO;SI;NO;SI;SI;SI;SI
2014;OTRO;BENCINA;SANTIAGO;USADO;75000;CHANGAN;3800000;4;RM;PARTICULAR;SEDAN;ASISTIDA;;MANUAL;EADO;8;SI;SI;SI;SI;SI;SI;SI;NO;NO;NO;SI;SI;SI;SI
2013;GRIS;BENCINA;VILLA ALEMANA;USADO;106000;HYUNDAI;7300000;4;V REGION;PARTICULAR;SEDAN;ASISTIDA;;AUTOMATICA;ELANTRA;10;SI;SI;SI;SI;SI;SI;SI;NO;SI;NO;SI;SI;SI;SI
2015;NEGRO;BENCINA;SANTIAGO;USADO;27500;MERCEDES BENZ;13890000;5 o MAS;RM;PARTICULAR;HATCHBACK;HIDRAULICA;;AUTOMATICA;A 200;66;SI;SI;SI;SI;SI;SI;SI;NO;SI;NO;SI;SI;SI;SI
2014;OTRO;BENCINA;SANTIAGO;USADO;398000;MERCEDES BENZ;11490000;4;RM;PARTICULAR;SEDAN;MECANICA;;AUTOMATICA;C 180;10;SI;SI;SI;SI;SI;SI;SI;NO;SI;NO;SI;SI;SI;SI
2017;OTRO;BENCINA;QUILPUE;USADO;28371;VOLKSWAGEN;5800000;4;V REGION;PARTICULAR;SEDAN;HIDRAULICA;;MANUAL;VOYAGE;17;SI;SI;SI;SI;SI;SI;SI;NO;SI;NO;SI;SI;SI;SI
2013;OTRO;DIESEL;MELIPILLA;USADO;145000;HYUNDAI;12250000;5 o MAS;RM;PARTICULAR;MONOVOLUMEN;HIDRAULICA;;AUTOMATICA;SANTA FE;44;SI;SI;SI;SI;SI;SI;SI;NO;NO;NO;SI;NO;SI;SI
2015;OTRO;DIESEL;SANTIAGO;USADO;70000;HYUNDAI;11100000;5 o MAS;RM;PARTICULAR;MONOVOLUMEN;ASISTIDA;;AUTOMATICA;TUCSON;40;SI;SI;SI;SI;SI;SI;SI;NO;SI;NO;SI;SI;SI;SI
2010;NEGRO;BENCINA;VILLA ALEMANA;USADO;159000;HONDA;7500000;4;V REGION;PARTICULAR;PICK UP;HIDRAULICA;;AUTOMATICA;RIDGELINE;22;SI;SI;SI;SI;SI;SI;SI;NO;SI;NO;SI;SI;SI;SI
2013;OTRO;BENCINA;RANCAGUA;USADO;99700;JEEP;7800000;5 o MAS;VI REGION;PARTICULAR;MONOVOLUMEN;ASISTIDA;;AUTOMATICA;COMPASS;9;SI;SI;SI;SI;SI;SI;SI;NO;SI;NO;SI;NO;SI;SI
2014;GRIS;BENCINA;SANTIAGO;USADO;111406;RENAULT;6000000;5 o MAS;RM;PARTICULAR;MONOVOLUMEN;HIDRAULICA;;MANUAL;DUSTER;14;SI;SI;SI;SI;SI;SI;SI;SI;SI;NO;SI;SI;SI;SI
2009;NEGRO;DIESEL;TALAGANTE;USADO;520038;HYUNDAI;3500000;4;RM;PARTICULAR;SEDAN;HIDRAULICA;;MANUAL;ACCENT;6;SI;SI;SI;SI;SI;SI;SI;SI;SI;NO;SI;SI;SI;SI
2017;AZUL;DIESEL;OTRA UBICACION;USADO;21500;MERCEDES BENZ;22500000;5 o MAS;X REGION;PARTICULAR;MONOVOLUMEN;HIDRAULICA;;AUTOMATICA;GLA 220;36;SI;SI;SI;SI;SI;SI;SI;NO;SI;NO;SI;SI;SI;SI
2016;OTRO;DIESEL;SANTIAGO;USADO;42000;MITSUBISHI;16700000;4;RM;PARTICULAR;PICK UP;HIDRAULICA;;AUTOMATICA;L-200;45;SI;SI;SI;SI;SI;SI;SI;NO;SI;NO;SI;SI;SI;SI
2018;OTRO;BENCINA;SANTIAGO;USADO;2183;CITROEN;13500000;5 o MAS;RM;PARTICULAR;MONOVOLUMEN;ASISTIDA;;AUTOMATICA;C3 AIRCROSS;32;SI;SI;SI;SI;SI;SI;SI;NO;NO;NO;SI;SI;SI;SI
2010;OTRO;BENCINA;SANTIAGO;USADO;153;BMW;10000000;4;RM;PARTICULAR;SEDAN;HIDRAULICA;;AUTOMATICA;525;9;SI;SI;SI;SI;SI;SI;SI;NO;SI;NO;SI;SI;SI;SI
2016;AZUL;BENCINA;SANTIAGO;USADO;48000;MAZDA;12200000;5 o MAS;RM;PARTICULAR;MONOVOLUMEN;HIDRAULICA;;AUTOMATICA;CX-5;60;SI;SI;SI;SI;SI;SI;SI;NO;NO;NO;SI;NO;SI;SI
2008;OTRO;DIESEL;SANTIAGO;USADO;165;KIA;5900000;5 o MAS;RM;PARTICULAR;HATCHBACK;HIDRAULICA;;MANUAL;CARENS;77;SI;SI;SI;SI;SI;SI;SI;SI;NO;NO;SI;SI;SI;SI
2007;BLANCO;BENCINA;SANTIAGO;USADO;66241;CHEVROLET;3600000;4;RM;PARTICULAR;SEDAN;ASISTIDA;;MANUAL;OPTRA;9;SI;SI;SI;SI;SI;SI;SI;SI;SI;NO;SI;SI;SI;SI
2007;OTRO;BENCINA;LAS CONDES;USADO;160000;LAND ROVER;12990000;5 o MAS;RM;PARTICULAR;MONOVOLUMEN;ASISTIDA;;AUTOMATICA;RANGE ROVER;90;SI;SI;SI;SI;SI;SI;SI;NO;SI;NO;SI;NO;SI;SI
2017;OTRO;BENCINA;SANTIAGO;USADO;11000;MAZDA;10400000;5 o MAS;RM;PARTICULAR;HATCHBACK;MECANICA;;MANUAL;3;65;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI
2010;OTRO;DIESEL;LOS ANGELES;USADO;180000;SSANGYONG;5750000;4;VIII REGION;PARTICULAR;PICK UP;HIDRAULICA;;MANUAL;ACTYON SPORTS;45;SI;SI;SI;SI;SI;SI;SI;SI;SI;NO;SI;SI;SI;SI
2014;OTRO;DIESEL;OTRA UBICACION;USADO;88400;HYUNDAI;14100000;5 o MAS;RM;PARTICULAR;MONOVOLUMEN;HIDRAULICA;;MANUAL;SANTA FE;77;SI;SI;SI;SI;SI;SI;SI;NO;NO;NO;SI;NO;SI;SI
2015;BLANCO;BENCINA;SANTIAGO;USADO;45000;RENAULT;4990000;4;RM;PARTICULAR;SEDAN;HIDRAULICA;;MANUAL;SYMBOL;10;SI;SI;SI;SI;SI;SI;SI;NO;SI;NO;SI;NO;SI;SI
2014;OTRO;BENCINA;SANTIAGO;USADO;54000;NISSAN;7890000;5 o MAS;RM;PARTICULAR;MONOVOLUMEN;ASISTIDA;;AUTOMATICA;JUKE;24;SI;SI;SI;SI;SI;SI;SI;NO;NO;NO;SI;NO;SI;SI
2012;ROJO;BENCINA;SANTIAGO;USADO;90000;MAZDA;7500000;5 o MAS;RM;PARTICULAR;HATCHBACK;MECANICA;;AUTOMATICA;3;19;SI;SI;SI;SI;SI;SI;SI;NO;SI;NO;SI;SI;SI;SI
2016;OTRO;DIESEL;QUILPUE;USADO;185000;FIAT;4900000;4;V REGION;PARTICULAR;UTILITARIO;HIDRAULICA;;MANUAL;FIORINO CITY;10;SI;SI;SI;SI;SI;SI;SI;SI;SI;NO;SI;SI;SI;SI
2009;OTRO;BENCINA;SANTIAGO;USADO;165000;VOLKSWAGEN;3690000;5 o MAS;RM;PARTICULAR;HATCHBACK;HIDRAULICA;;MANUAL;GOL;43;SI;SI;SI;SI;SI;SI;SI;SI;SI;NO;SI;SI;SI;SI
2015;OTRO;BENCINA;SANTIAGO;USADO;64000;MERCEDES BENZ;14000000;5 o MAS;RM;PARTICULAR;MONOVOLUMEN;ASISTIDA;;AUTOMATICA;GLA 200;33;SI;SI;SI;SI;SI;SI;SI;NO;SI;NO;SI;SI;SI;SI
2016;OTRO;DIESEL;SANTIAGO;USADO;32000;MERCEDES BENZ;40900000;5 o MAS;RM;PARTICULAR;MONOVOLUMEN;HIDRAULICA;;AUTOMATICA;GLE 350;104;SI;SI;SI;SI;SI;SI;SI;NO;SI;NO;SI;SI;SI;SI
2011;OTRO;BENCINA;SANTIAGO;USADO;150000;HYUNDAI;6100000;5 o MAS;RM;PARTICULAR;MONOVOLUMEN;HIDRAULICA;;MANUAL;TUCSON;50;SI;SI;SI;SI;SI;SI;SI;NO;NO;NO;SI;SI;SI;SI
2012;PLATEADO;BENCINA;COLINA;USADO;81150;GREAT WALL;3250000;5 o MAS;RM;PARTICULAR;HATCHBACK;HIDRAULICA;;MANUAL;FLORID;25;SI;SI;SI;SI;SI;SI;SI;NO;NO;NO;SI;SI;SI;SI
2016;OTRO;BENCINA;SANTIAGO;USADO;55000;RENAULT;7100000;5 o MAS;RM;PARTICULAR;MONOVOLUMEN;ASISTIDA;;MANUAL;DUSTER;42;SI;SI;SI;SI;SI;SI;SI;SI;SI;NO;SI;SI;SI;SI
2010;PLATEADO;BENCINA;SANTIAGO;USADO;159000;CHEVROLET;3300000;4;RM;PARTICULAR;SEDAN;MECANICA;;MANUAL;AVEO;41;SI;SI;SI;SI;SI;NO;SI;NO;SI;SI;SI;SI;SI;SI
2016;OTRO;DIESEL;PUERTO MONTT;USADO;70000;CITROEN;8200000;5 o MAS;RM;PARTICULAR;HATCHBACK;HIDRAULICA;;MANUAL;BERLINGO;61;SI;SI;SI;SI;SI;SI;SI;NO;NO;NO;SI;SI;SI;SI
2008;OTRO;BENCINA;SANTIAGO;USADO;118000;VOLKSWAGEN;6690000;4;RM;PARTICULAR;SEDAN;ASISTIDA;;MANUAL;BORA;9;SI;SI;SI;SI;SI;SI;SI;NO;SI;NO;SI;SI;SI;SI
2003;BLANCO;DIESEL;SANTIAGO;USADO;152000;CITROEN;2400000;5 o MAS;RM;PARTICULAR;FAMILIAR;HIDRAULICA;;MANUAL;XSARA;19;SI;SI;SI;SI;SI;SI;SI;SI;NO;SI;SI;SI;SI;SI
2016;GRIS;BENCINA;SANTIAGO;USADO;44000;JAGUAR;15900000;4;RM;PARTICULAR;SEDAN;HIDRAULICA;;AUTOMATICA;XE;33;SI;SI;SI;SI;SI;SI;SI;NO;NO;NO;SI;NO;SI;SI
2013;BLANCO;DIESEL;RANCAGUA;USADO;126000;VOLKSWAGEN;24000000;5 o MAS;VI REGION;PARTICULAR;MONOVOLUMEN;HIDRAULICA;;AUTOMATICA;TOUAREG;11;SI;SI;SI;SI;SI;SI;SI;NO;NO;NO;SI;NO;SI;SI
2017;NEGRO;DIESEL;RANCAGUA;USADO;61000;HYUNDAI;19800000;5 o MAS;VI REGION;PARTICULAR;CAMIONETA;ASISTIDA;;AUTOMATICA;SANTA FE;37;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO
2017;OTRO;BENCINA;SANTIAGO;USADO;33000;KIA;7490000;5 o MAS;RM;PARTICULAR;HATCHBACK;HIDRAULICA;;MANUAL;CERATO 5;37;SI;SI;SI;SI;SI;SI;SI;NO;SI;NO;SI;SI;SI;SI
2014;OTRO;BENCINA;SANTIAGO;USADO;86000;MAZDA;7100000;4;RM;PARTICULAR;SEDAN;ASISTIDA;;MANUAL;3;17;SI;SI;SI;SI;SI;SI;SI;NO;SI;NO;SI;SI;SI;SI
2004;BLANCO;DIESEL;SANTIAGO;USADO;226500;PEUGEOT;3100000;4;RM;PARTICULAR;UTILITARIO;HIDRAULICA;;MANUAL;PARTNER;26;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI
2015;OTRO;BENCINA;SANTIAGO;USADO;101000;TOYOTA;9200000;5 o MAS;RM;PARTICULAR;MONOVOLUMEN;HIDRAULICA;;AUTOMATICA;RAV-4;44;SI;SI;SI;SI;SI;SI;SI;NO;NO;NO;SI;NO;SI;SI
2018;OTRO;DIESEL;LOS ANGELES;USADO;45000;MERCEDES BENZ;36000000;5 o MAS;VIII REGION;PARTICULAR;MONOVOLUMEN;ASISTIDA;;AUTOMATICA;GLC COUPE;30;SI;SI;SI;SI;SI;SI;SI;NO;NO;NO;SI;NO;SI;SI
2012;OTRO;BENCINA;OTRA UBICACION;USADO;87000;MAZDA;6990000;5 o MAS;X REGION;PARTICULAR;MONOVOLUMEN;HIDRAULICA;;AUTOMATICA;CX 7;43;SI;SI;SI;SI;SI;SI;SI;NO;SI;NO;SI;SI;SI;SI
2017;OTRO;BENCINA;SANTIAGO;USADO;33000;FORD;17490000;5 o MAS;RM;PARTICULAR;MONOVOLUMEN;HIDRAULICA;;AUTOMATICA;EXPLORER;82;SI;SI;SI;SI;SI;SI;SI;NO;NO;NO;SI;NO;SI;SI
1997;OTRO;BENCINA;SANTIAGO;USADO;187000;MITSUBISHI;2500000;4;RM;PARTICULAR;SEDAN;HIDRAULICA;;AUTOMATICA;LANCER;22;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI
2017;OTRO;DIESEL;LOS ANGELES;USADO;23000;MERCEDES BENZ;46000000;5 o MAS;VIII REGION;PARTICULAR;MONOVOLUMEN;ASISTIDA;;AUTOMATICA;GLS 350;14;SI;SI;SI;SI;SI;SI;SI;NO;SI;NO;SI;SI;SI;SI
2017;OTRO;DIESEL;SANTIAGO;USADO;20200;AUDI;16900000;5 o MAS;RM;PARTICULAR;HATCHBACK;HIDRAULICA;;AUTOMATICA;A3;22;SI;SI;SI;SI;SI;SI;SI;NO;NO;NO;SI;NO;SI;SI
2014;OTRO;BENCINA;SANTIAGO;USADO;76000;SUZUKI;5150000;4;RM;PARTICULAR;HATCHBACK;ASISTIDA;;MANUAL;SWIFT;26;SI;SI;SI;SI;SI;SI;SI;NO;SI;NO;SI;SI;SI;SI
2017;OTRO;BENCINA;LOS ANGELES;USADO;15000;TOYOTA;9800000;4;VIII REGION;PARTICULAR;SEDAN;ASISTIDA;;AUTOMATICA;COROLLA;12;SI;SI;SI;SI;SI;SI;SI;NO;SI;NO;SI;SI;SI;SI
2015;BLANCO;BENCINA;VILLA ALEMANA;USADO;50000;MG;4700000;4;V REGION;PARTICULAR;HATCHBACK;HIDRAULICA;;MANUAL;3 CONFORT;39;SI;SI;SI;SI;SI;SI;SI;NO;SI;NO;SI;SI;SI;SI
2014;OTRO;BENCINA;SANTIAGO;USADO;78000;HYUNDAI;7500000;4;RM;PARTICULAR;HATCHBACK;ASISTIDA;;MANUAL;VELOSTER;45;SI;SI;SI;SI;SI;SI;SI;NO;NO;NO;SI;NO;SI;SI
2013;OTRO;BENCINA;SANTIAGO;USADO;62500;VOLKSWAGEN;5200000;4;RM;PARTICULAR;SEDAN;ASISTIDA;;MANUAL;BORA;22;SI;SI;SI;SI;SI;SI;SI;NO;SI;NO;SI;SI;SI;SI
